EPI_ISL_12482018	BA.2	EPI_ISL_12482018	2022-04-23
ON417967.1	BA.2	ON417967.1	2022-04-14
ON422726.1	BA.2.12.1	ON422726.1	2022-04-22
ON462992.1	BA.2.12	ON462992.1	2022-04-21
ON465083.1	BA.2	ON465083.1	2022-04-21
ON466883.1	BA.2.3	ON466883.1	2022-04-26
ON447949.1	BA.2	ON447949.1	2022-04-18
ON450246.1	BA.2.12.1	ON450246.1	2022-04-23
ON451843.1	BA.2	ON451843.1	2022-04-18
ON453102.1	BA.2.12.1	ON453102.1	2022-04-23
ON480601.1	BA.2	ON480601.1	2022-04-25
ON489418.1	BA.2	ON489418.1	2022-04-20
ON494385.1	BA.2.9	ON494385.1	2022-04-18
ON498908.1	BA.2.12.1	ON498908.1	2022-04-29
ON503726.1	BA.2	ON503726.1	2022-04-25
EPI_ISL_12637418	BA.2	EPI_ISL_12637418	2022-04-19
EPI_ISL_12492256	BA.2	EPI_ISL_12492256	2022-04-28
EPI_ISL_12491655	BA.2	EPI_ISL_12491655	2022-04-28
EPI_ISL_12546816	BA.2.9	EPI_ISL_12546816	2022-04-29
EPI_ISL_12549659	BA.2	EPI_ISL_12549659	2022-04-19
EPI_ISL_12556368	BA.2	EPI_ISL_12556368	2022-04-04
EPI_ISL_12552644	BA.2	EPI_ISL_12552644	2022-04-14
EPI_ISL_12553946	BA.2	EPI_ISL_12553946	2022-04-10
EPI_ISL_12551398	BA.2	EPI_ISL_12551398	2022-04-15
EPI_ISL_12542001	BA.2.9	EPI_ISL_12542001	2022-04-18
EPI_ISL_12525506	BA.2	EPI_ISL_12525506	2022-04-11
EPI_ISL_12525878	BA.2	EPI_ISL_12525878	2022-04-14
EPI_ISL_12557897	BA.2	EPI_ISL_12557897	2022-04-29
EPI_ISL_12515335	BA.2	EPI_ISL_12515335	2022-04-29
EPI_ISL_12582487	BA.2	EPI_ISL_12582487	2022-04-18
EPI_ISL_12522716	BA.2.3	EPI_ISL_12522716	2022-04-12
EPI_ISL_12518382	BA.2	EPI_ISL_12518382	2022-04-26
EPI_ISL_12523762	BA.2	EPI_ISL_12523762	2022-04-25
EPI_ISL_12533349	BA.2.44	EPI_ISL_12533349	2022-04-10
EPI_ISL_12589788	BA.2.7	EPI_ISL_12589788	2022-04-25
EPI_ISL_12598696	BA.2.9	EPI_ISL_12598696	2022-04-25
EPI_ISL_12612691	BA.2	EPI_ISL_12612691	2022-04-18
EPI_ISL_12620835	BA.2.12.1	EPI_ISL_12620835	2022-04-26
EPI_ISL_12627569	BA.2	EPI_ISL_12627569	2022-04-04
EPI_ISL_12634395	BA.2.3.8	EPI_ISL_12634395	2022-04-14
EPI_ISL_12649317	BA.2	EPI_ISL_12649317	2022-04-02
EPI_ISL_12668037	BA.2	EPI_ISL_12668037	2022-04-26
EPI_ISL_12671663	BA.2	EPI_ISL_12671663	2022-04-25
EPI_ISL_12676356	BA.2.9	EPI_ISL_12676356	2022-04-30
EPI_ISL_12665640	BA.2	EPI_ISL_12665640	2022-04-26
EPI_ISL_12664373	BA.2.12.1	EPI_ISL_12664373	2022-04-21
EPI_ISL_12662406	BA.2.3	EPI_ISL_12662406	2022-04-12
EPI_ISL_12685615	BA.2	EPI_ISL_12685615	2022-04-01
EPI_ISL_12692502	BA.2.3	EPI_ISL_12692502	2022-04-27
EPI_ISL_12704942	BA.2	EPI_ISL_12704942	2022-04-27
ON541376.1	BA.2.9	ON541376.1	2022-04-24
ON530452.1	BA.1.1	ON530452.1	2022-04-29
ON522668.1	BA.2.12.1	ON522668.1	2022-04-25
ON523858.1	BA.2.3	ON523858.1	2022-04-29
EPI_ISL_12782631	BA.2	EPI_ISL_12782631	2022-04-20
EPI_ISL_12803757	BA.2	EPI_ISL_12803757	2022-04-14
EPI_ISL_12732291	BA.2	EPI_ISL_12732291	2022-04-25
EPI_ISL_12749272	BA.2	EPI_ISL_12749272	2022-04-05
EPI_ISL_12806933	BA.2	EPI_ISL_12806933	2022-04-27
EPI_ISL_12814261	BA.2	EPI_ISL_12814261	2022-04-27
EPI_ISL_12820460	BA.2	EPI_ISL_12820460	2022-04-29
EPI_ISL_12836303	BA.2	EPI_ISL_12836303	2022-04-22
EPI_ISL_12868299	BA.2	EPI_ISL_12868299	2022-04-06
ON648542.1	BA.2.3	ON648542.1	2022-04-27
EPI_ISL_12916456	BA.2	EPI_ISL_12916456	2022-04-14
EPI_ISL_12937734	BA.2.29	EPI_ISL_12937734	2022-04-01
EPI_ISL_12939319	BA.2.10	EPI_ISL_12939319	2022-04-07
EPI_ISL_12940588	BA.2.3.13	EPI_ISL_12940588	2022-04-22
EPI_ISL_12942836	BA.2.3	EPI_ISL_12942836	2022-04-02
EPI_ISL_12946500	BA.2.10.2	EPI_ISL_12946500	2022-04-13
EPI_ISL_12948435	BA.2.3.13	EPI_ISL_12948435	2022-04-28
EPI_ISL_12951070	BA.2.3.1	EPI_ISL_12951070	2022-04-26
EPI_ISL_12964770	BA.2	EPI_ISL_12964770	2022-04-22
EPI_ISL_12967741	BA.2.3	EPI_ISL_12967741	2022-04-29
EPI_ISL_12966619	BA.2	EPI_ISL_12966619	2022-04-26
EPI_ISL_12985723	BA.2.3.1	EPI_ISL_12985723	2022-04-14
EPI_ISL_12988167	BC.1	EPI_ISL_12988167	2022-04-18
EPI_ISL_12930410	BA.2	EPI_ISL_12930410	2022-04-08
EPI_ISL_13033227	BA.2.3	EPI_ISL_13033227	2022-04-21
EPI_ISL_13069124	BA.2	EPI_ISL_13069124	2022-04-25
EPI_ISL_13093402	BA.2.9	EPI_ISL_13093402	2022-04-26
EPI_ISL_13123723	BA.2	EPI_ISL_13123723	2022-04-19
EPI_ISL_13127043	BA.2	EPI_ISL_13127043	2022-04-18
BS004539.1	BA.2.24	BS004539.1	2022-04-01
EPI_ISL_13148594	BA.2	EPI_ISL_13148594	2022-04-04
EPI_ISL_13211672	BA.2.3.13	EPI_ISL_13211672	2022-04-28
EPI_ISL_13251962	BA.2	EPI_ISL_13251962	2022-04-06
ON779717.1	BA.2	ON779717.1	2022-04-29
EPI_ISL_13413982	BA.2	EPI_ISL_13413982	2022-04-09
EPI_ISL_13464010	BA.2	EPI_ISL_13464010	2022-04-27
EPI_ISL_13585894	BA.2	EPI_ISL_13585894	2022-04-22
EPI_ISL_13781765	BA.2.12.1	EPI_ISL_13781765	2022-04-20
EPI_ISL_13839999	BA.1.1	EPI_ISL_13839999	2022-04-11
EPI_ISL_14006789	BA.2.12.1	EPI_ISL_14006789	2022-04-26
EPI_ISL_14103190	BA.2.10.1	EPI_ISL_14103190	2022-04-19
EPI_ISL_14189747	BA.2.3.7	EPI_ISL_14189747	2022-04-29
EPI_ISL_12181172	BA.2.6	EPI_ISL_12181172	2022-04-05
EPI_ISL_14503076	BA.2	EPI_ISL_14503076	2022-04-27
EPI_ISL_14985795	BA.2.9	EPI_ISL_14985795	2022-04-12
EPI_ISL_14988108	BA.2	EPI_ISL_14988108	2022-04-13
EPI_ISL_15013599	BA.2.12.1	EPI_ISL_15013599	2022-04-16
EPI_ISL_15144195	BA.2.12	EPI_ISL_15144195	2022-04-21
ON454722.1	BA.2	ON454722.1	2022-05-01
EPI_ISL_12556839	BA.2	EPI_ISL_12556839	2022-05-01
EPI_ISL_12606498	BA.2	EPI_ISL_12606498	2022-05-04
EPI_ISL_12613457	BA.2.9	EPI_ISL_12613457	2022-05-02
EPI_ISL_12630472	BA.2.36	EPI_ISL_12630472	2022-05-03
EPI_ISL_12647604	BA.2	EPI_ISL_12647604	2022-05-05
EPI_ISL_12666642	BA.2	EPI_ISL_12666642	2022-05-06
EPI_ISL_12678321	BA.2.9	EPI_ISL_12678321	2022-05-05
EPI_ISL_12698499	BA.2	EPI_ISL_12698499	2022-05-08
EPI_ISL_12708449	BA.2	EPI_ISL_12708449	2022-05-05
EPI_ISL_12701429	BA.2	EPI_ISL_12701429	2022-05-05
EPI_ISL_12710086	BA.2.12.1	EPI_ISL_12710086	2022-05-02
ON546917.1	BA.2	ON546917.1	2022-05-08
ON551714.1	BA.2	ON551714.1	2022-05-04
ON536541.1	BA.2	ON536541.1	2022-05-03
ON538343.1	BA.2	ON538343.1	2022-05-04
ON540957.1	BA.2.12.1	ON540957.1	2022-05-08
ON528506.1	BA.2.12.1	ON528506.1	2022-05-05
ON520238.1	BA.2	ON520238.1	2022-05-03
EPI_ISL_12722039	BA.2.37	EPI_ISL_12722039	2022-05-09
EPI_ISL_12724288	BA.2.10.1	EPI_ISL_12724288	2022-05-05
EPI_ISL_12781477	BA.2.12.1	EPI_ISL_12781477	2022-05-10
EPI_ISL_12791973	BA.2.9	EPI_ISL_12791973	2022-05-03
EPI_ISL_12728734	BA.2	EPI_ISL_12728734	2022-05-08
EPI_ISL_12737627	BA.2	EPI_ISL_12737627	2022-05-06
EPI_ISL_12750478	BA.2	EPI_ISL_12750478	2022-05-12
EPI_ISL_12771763	BA.2.3.7	EPI_ISL_12771763	2022-05-05
EPI_ISL_12772459	BA.2.50	EPI_ISL_12772459	2022-05-11
ON570224.1	BA.2.1	ON570224.1	2022-05-06
EPI_ISL_12807069	BA.2.3	EPI_ISL_12807069	2022-05-03
EPI_ISL_12812462	BA.2	EPI_ISL_12812462	2022-05-13
EPI_ISL_12823766	BA.2.9	EPI_ISL_12823766	2022-05-03
EPI_ISL_12828016	BA.2	EPI_ISL_12828016	2022-05-11
EPI_ISL_12839060	BA.2.12.1	EPI_ISL_12839060	2022-05-16
ON574432.1	BA.2	ON574432.1	2022-05-07
ON588389.1	BA.2	ON588389.1	2022-05-07
ON590167.1	BA.2.12.1	ON590167.1	2022-05-09
ON591907.1	BA.2	ON591907.1	2022-05-11
ON593674.1	BA.2.12.1	ON593674.1	2022-05-13
EPI_ISL_12856419	BA.2.12.1	EPI_ISL_12856419	2022-05-12
EPI_ISL_12859450	BA.2.3	EPI_ISL_12859450	2022-05-09
EPI_ISL_12858961	BA.2	EPI_ISL_12858961	2022-05-06
EPI_ISL_12857284	BA.2.12.1	EPI_ISL_12857284	2022-05-12
EPI_ISL_12870253	BA.2.10	EPI_ISL_12870253	2022-05-09
EPI_ISL_12881313	BA.2.12.1	EPI_ISL_12881313	2022-05-09
ON607426.1	BA.2.12.1	ON607426.1	2022-05-10
ON609227.1	BA.2	ON609227.1	2022-05-14
ON611375.1	BA.2	ON611375.1	2022-05-11
ON625325.1	BA.2.12.1	ON625325.1	2022-05-13
ON648001.1	BA.2.12.1	ON648001.1	2022-05-13
ON632322.1	BA.2	ON632322.1	2022-05-06
ON633421.1	BA.2.12.1	ON633421.1	2022-05-09
ON634520.1	BA.2	ON634520.1	2022-05-10
ON635709.1	BA.2	ON635709.1	2022-05-09
ON640843.1	BA.2.3	ON640843.1	2022-05-18
EPI_ISL_12895628	BA.2.9	EPI_ISL_12895628	2022-05-16
EPI_ISL_12892743	BA.2	EPI_ISL_12892743	2022-05-09
EPI_ISL_12917531	BA.2.12.1	EPI_ISL_12917531	2022-05-18
EPI_ISL_12921793	BA.2.10	EPI_ISL_12921793	2022-05-06
EPI_ISL_12953574	BA.2	EPI_ISL_12953574	2022-05-07
EPI_ISL_12962359	BA.2	EPI_ISL_12962359	2022-05-06
EPI_ISL_12969830	BA.2	EPI_ISL_12969830	2022-05-19
EPI_ISL_12932609	BA.2.3	EPI_ISL_12932609	2022-05-06
EPI_ISL_12993157	BA.2	EPI_ISL_12993157	2022-05-19
EPI_ISL_12997598	BA.2.9	EPI_ISL_12997598	2022-05-14
EPI_ISL_13000706	BA.2	EPI_ISL_13000706	2022-05-13
EPI_ISL_13004291	BA.2	EPI_ISL_13004291	2022-05-03
EPI_ISL_13010930	BA.4.1	EPI_ISL_13010930	2022-05-02
EPI_ISL_13014276	BA.5.1	EPI_ISL_13014276	2022-05-20
EPI_ISL_13018934	BA.5.1	EPI_ISL_13018934	2022-05-16
EPI_ISL_13029722	BA.2	EPI_ISL_13029722	2022-05-21
EPI_ISL_13034939	BA.2	EPI_ISL_13034939	2022-05-09
EPI_ISL_13026158	BA.2	EPI_ISL_13026158	2022-05-02
EPI_ISL_13021543	BA.2.12.1	EPI_ISL_13021543	2022-05-11
ON654441.1	BA.2	ON654441.1	2022-05-19
ON655552.1	BA.2.12.1	ON655552.1	2022-05-21
ON656789.1	BA.2.12.1	ON656789.1	2022-05-17
ON658548.1	BA.2.12.1	ON658548.1	2022-05-19
ON660267.1	BA.2.12.1	ON660267.1	2022-05-23
ON674207.1	BA.2.12.1	ON674207.1	2022-05-22
ON675650.1	BA.2.12.1	ON675650.1	2022-05-19
ON679098.1	BA.2.12.1	ON679098.1	2022-05-16
ON680375.1	BA.2.23.1	ON680375.1	2022-05-16
EPI_ISL_13040997	BA.2.12.1	EPI_ISL_13040997	2022-05-17
EPI_ISL_13044135	BA.2.12.1	EPI_ISL_13044135	2022-05-09
EPI_ISL_13046315	BA.1.1	EPI_ISL_13046315	2022-05-08
EPI_ISL_13049688	BA.2	EPI_ISL_13049688	2022-05-23
EPI_ISL_13058587	BA.2.10	EPI_ISL_13058587	2022-05-19
EPI_ISL_13066746	BA.2	EPI_ISL_13066746	2022-05-29
EPI_ISL_13068356	BA.2.10	EPI_ISL_13068356	2022-05-18
EPI_ISL_13082395	BA.2	EPI_ISL_13082395	2022-05-11
EPI_ISL_13088045	BA.2	EPI_ISL_13088045	2022-05-20
EPI_ISL_13093831	BA.2	EPI_ISL_13093831	2022-05-12
ON708875.1	BA.2.12.1	ON708875.1	2022-05-23
ON710695.1	BA.4	ON710695.1	2022-05-26
ON695284.1	BA.2.12.1	ON695284.1	2022-05-25
ON697980.1	BA.2.12.1	ON697980.1	2022-05-21
ON700218.1	BA.2.12.1	ON700218.1	2022-05-17
ON702126.1	BA.2.12.1	ON702126.1	2022-05-15
ON686386.1	BA.2.12.1	ON686386.1	2022-05-16
ON689761.1	BA.2.3	ON689761.1	2022-05-14
ON690949.1	BA.4.1	ON690949.1	2022-05-14
EPI_ISL_13104762	BA.2.3	EPI_ISL_13104762	2022-05-30
EPI_ISL_13109027	BA.5.1	EPI_ISL_13109027	2022-05-23
EPI_ISL_13118921	BA.2	EPI_ISL_13118921	2022-05-13
EPI_ISL_13122682	BA.2.12.1	EPI_ISL_13122682	2022-05-23
EPI_ISL_13127998	BA.2	EPI_ISL_13127998	2022-05-29
EPI_ISL_13134051	BA.2	EPI_ISL_13134051	2022-05-18
EPI_ISL_13141084	BA.2.2	EPI_ISL_13141084	2022-05-23
EPI_ISL_13144972	BA.2.12.1	EPI_ISL_13144972	2022-05-23
ON727581.1	BA.2.12.1	ON727581.1	2022-05-25
ON729594.1	BA.2.12.1	ON729594.1	2022-05-31
ON732071.1	BA.2.12.1	ON732071.1	2022-05-21
ON735493.1	BA.2.23	ON735493.1	2022-05-19
ON716647.1	BA.2.12.1	ON716647.1	2022-05-25
ON717759.1	BA.2	ON717759.1	2022-05-27
ON718870.1	BA.2.12.1	ON718870.1	2022-05-28
ON719986.1	BA.2.12.1	ON719986.1	2022-05-31
EPI_ISL_13169604	BA.2.12.1	EPI_ISL_13169604	2022-05-02
EPI_ISL_13181563	BA.2.34	EPI_ISL_13181563	2022-05-02
EPI_ISL_13194082	BA.2.12.1	EPI_ISL_13194082	2022-05-18
EPI_ISL_13155001	BA.2.7	EPI_ISL_13155001	2022-05-22
EPI_ISL_13140822	BA.2	EPI_ISL_13140822	2022-05-23
EPI_ISL_13164309	BA.2.12.1	EPI_ISL_13164309	2022-05-19
ON742016.1	BA.2.12.1	ON742016.1	2022-05-31
ON744130.1	BA.2.12.1	ON744130.1	2022-05-21
ON739322.1	BA.2.12.1	ON739322.1	2022-05-23
ON740421.1	BA.2.12.1	ON740421.1	2022-05-28
EPI_ISL_13201949	BA.2	EPI_ISL_13201949	2022-05-18
EPI_ISL_13204651	BA.2.3.1	EPI_ISL_13204651	2022-05-06
EPI_ISL_13205845	BA.2.3.11	EPI_ISL_13205845	2022-05-09
EPI_ISL_13207466	BA.2.3	EPI_ISL_13207466	2022-05-23
EPI_ISL_13209788	BA.2.3	EPI_ISL_13209788	2022-05-13
EPI_ISL_13211854	BA.2.29	EPI_ISL_13211854	2022-05-16
EPI_ISL_13213546	BA.2.29	EPI_ISL_13213546	2022-05-26
EPI_ISL_13215076	BA.2.3.13	EPI_ISL_13215076	2022-05-11
EPI_ISL_13216126	BA.2.29	EPI_ISL_13216126	2022-05-24
EPI_ISL_13228850	BA.2	EPI_ISL_13228850	2022-05-16
ON769248.1	BA.2.12.1	ON769248.1	2022-05-24
ON770704.1	BA.2.12.1	ON770704.1	2022-05-31
ON759995.1	BA.5.5	ON759995.1	2022-05-27
ON761094.1	BA.2.12.1	ON761094.1	2022-05-29
EPI_ISL_13230268	BA.2.9	EPI_ISL_13230268	2022-05-27
EPI_ISL_13287469	BA.2.12.1	EPI_ISL_13287469	2022-05-23
EPI_ISL_13239928	BA.2.9	EPI_ISL_13239928	2022-05-25
EPI_ISL_13245104	BA.2	EPI_ISL_13245104	2022-05-19
EPI_ISL_13247905	BA.5.3.2	EPI_ISL_13247905	2022-05-26
EPI_ISL_13252882	BA.2	EPI_ISL_13252882	2022-05-09
EPI_ISL_13255869	BA.2.12.1	EPI_ISL_13255869	2022-05-27
EPI_ISL_13267096	BA.2	EPI_ISL_13267096	2022-05-30
EPI_ISL_13278471	BA.2.12.1	EPI_ISL_13278471	2022-05-19
EPI_ISL_13286162	BA.2.12.1	EPI_ISL_13286162	2022-05-27
ON788293.1	BA.2	ON788293.1	2022-05-26
EPI_ISL_13324277	BA.2.9	EPI_ISL_13324277	2022-05-16
EPI_ISL_13317870	BA.2.12.1	EPI_ISL_13317870	2022-05-07
EPI_ISL_13319031	BA.2	EPI_ISL_13319031	2022-05-10
EPI_ISL_13320770	BA.2.12.1	EPI_ISL_13320770	2022-05-19
EPI_ISL_13293269	BA.2	EPI_ISL_13293269	2022-05-06
EPI_ISL_13294952	BA.2	EPI_ISL_13294952	2022-05-21
EPI_ISL_13303717	BA.2.12.1	EPI_ISL_13303717	2022-05-31
EPI_ISL_13336677	BA.5.2.1	EPI_ISL_13336677	2022-05-20
EPI_ISL_13335079	BA.2.12.1	EPI_ISL_13335079	2022-05-22
EPI_ISL_13317130	BA.2	EPI_ISL_13317130	2022-05-16
ON817583.1	BA.2.36	ON817583.1	2022-05-31
EPI_ISL_13365246	BA.2.12.1	EPI_ISL_13365246	2022-05-30
EPI_ISL_13373824	BA.4	EPI_ISL_13373824	2022-05-27
EPI_ISL_13389604	BA.2.30	EPI_ISL_13389604	2022-05-30
EPI_ISL_13397322	BA.2.24	EPI_ISL_13397322	2022-05-12
EPI_ISL_13402541	BA.2	EPI_ISL_13402541	2022-05-02
EPI_ISL_13416517	BA.2	EPI_ISL_13416517	2022-05-26
EPI_ISL_13417296	BA.2.3.1	EPI_ISL_13417296	2022-05-20
EPI_ISL_13411336	BA.2	EPI_ISL_13411336	2022-05-20
EPI_ISL_13438065	BA.2	EPI_ISL_13438065	2022-05-25
ON876977.1	BA.2.12.1	ON876977.1	2022-05-10
EPI_ISL_13497319	BA.2.3.1	EPI_ISL_13497319	2022-05-27
EPI_ISL_13455405	BA.2.3	EPI_ISL_13455405	2022-05-14
EPI_ISL_13512636	BA.2	EPI_ISL_13512636	2022-05-25
EPI_ISL_13538925	BA.2	EPI_ISL_13538925	2022-05-27
EPI_ISL_13564792	BA.2.9	EPI_ISL_13564792	2022-05-13
EPI_ISL_13632289	BA.2.3.17	EPI_ISL_13632289	2022-05-15
EPI_ISL_13653703	-	EPI_ISL_13653703	2022-05-25
ON980115.1	BA.2.3	ON980115.1	2022-05-12
ON926107.1	BA.2	ON926107.1	2022-05-09
EPI_ISL_13704209	BA.2.18	EPI_ISL_13704209	2022-05-13
EPI_ISL_13786029	BA.2.12.1	EPI_ISL_13786029	2022-05-25
EPI_ISL_13296750	BA.2.12.1	EPI_ISL_13296750	2022-05-23
EPI_ISL_13884132	BA.2.22	EPI_ISL_13884132	2022-05-30
EPI_ISL_13995589	BA.2	EPI_ISL_13995589	2022-05-04
EPI_ISL_14146700	BA.2.24	EPI_ISL_14146700	2022-05-31
EPI_ISL_14108198	BA.2.24	EPI_ISL_14108198	2022-05-19
EPI_ISL_14110044	BA.2.3.1	EPI_ISL_14110044	2022-05-27
EPI_ISL_14111961	BA.2.3.11	EPI_ISL_14111961	2022-05-26
EPI_ISL_14114103	BA.2.29	EPI_ISL_14114103	2022-05-25
EPI_ISL_14126689	BA.2.10.1	EPI_ISL_14126689	2022-05-23
EPI_ISL_14190221	BA.2.3.7	EPI_ISL_14190221	2022-05-10
EPI_ISL_14195764	BA.2	EPI_ISL_14195764	2022-05-30
EPI_ISL_14335207	BA.2.12.1	EPI_ISL_14335207	2022-05-08
EPI_ISL_12617250	BA.2	EPI_ISL_12617250	2022-05-02
EPI_ISL_14553462	BA.2.12.1	EPI_ISL_14553462	2022-05-08
EPI_ISL_14616759	BA.2.6	EPI_ISL_14616759	2022-05-09
OP554415.1	BA.2.12.1	OP554415.1	2022-05-10
EPI_ISL_13099855	BA.1.1.18	EPI_ISL_13099855	2022-06-02
ON742406.1	BA.2	ON742406.1	2022-06-01
EPI_ISL_13208794	BA.4	EPI_ISL_13208794	2022-06-02
ON765782.1	BA.2.12.1	ON765782.1	2022-06-03
ON772313.1	BA.2	ON772313.1	2022-06-02
EPI_ISL_13241437	BF.2	EPI_ISL_13241437	2022-06-05
EPI_ISL_13255102	BA.2.12.1	EPI_ISL_13255102	2022-06-03
EPI_ISL_13256588	BA.2.12.1	EPI_ISL_13256588	2022-06-04
EPI_ISL_13268962	BA.2	EPI_ISL_13268962	2022-06-03
EPI_ISL_13280772	BA.4.6	EPI_ISL_13280772	2022-06-07
ON791361.1	BA.2.12.1	ON791361.1	2022-06-06
ON781143.1	BA.2.3	ON781143.1	2022-06-05
EPI_ISL_13325848	BA.2.12.1	EPI_ISL_13325848	2022-06-03
EPI_ISL_13352328	BA.4.1	EPI_ISL_13352328	2022-06-10
EPI_ISL_13299904	BA.5.1	EPI_ISL_13299904	2022-06-09
EPI_ISL_13338223	BE.1	EPI_ISL_13338223	2022-06-09
EPI_ISL_13345026	BA.5.1	EPI_ISL_13345026	2022-06-09
ON823445.1	BA.2.9.3	ON823445.1	2022-06-01
ON824971.1	BA.5.2.1	ON824971.1	2022-06-06
ON826495.1	BA.2.3	ON826495.1	2022-06-09
ON829154.1	BA.2.12.1	ON829154.1	2022-06-02
ON830336.1	BA.2.12.1	ON830336.1	2022-06-06
ON801410.1	BA.2	ON801410.1	2022-06-01
ON802928.1	BA.2.9	ON802928.1	2022-06-07
EPI_ISL_13366636	BA.2.12.1	EPI_ISL_13366636	2022-06-10
EPI_ISL_13370846	BA.5	EPI_ISL_13370846	2022-06-10
EPI_ISL_13377991	BA.4.1	EPI_ISL_13377991	2022-06-02
EPI_ISL_13381577	BA.2	EPI_ISL_13381577	2022-06-09
EPI_ISL_13386040	BA.2	EPI_ISL_13386040	2022-06-11
EPI_ISL_13387006	BA.2.12.1	EPI_ISL_13387006	2022-06-13
EPI_ISL_13356093	BA.5.2	EPI_ISL_13356093	2022-06-10
EPI_ISL_13359402	BA.5.1	EPI_ISL_13359402	2022-06-08
ON836114.1	BA.2.12.1	ON836114.1	2022-06-08
ON837344.1	BA.2.12.1	ON837344.1	2022-06-06
EPI_ISL_13399269	BA.4.1	EPI_ISL_13399269	2022-06-12
EPI_ISL_13401100	BA.2.8	EPI_ISL_13401100	2022-06-14
EPI_ISL_13408376	BA.2.12.1	EPI_ISL_13408376	2022-06-03
EPI_ISL_13418857	BA.5.1	EPI_ISL_13418857	2022-06-13
EPI_ISL_13420658	BA.5.2	EPI_ISL_13420658	2022-06-15
EPI_ISL_13429805	BA.2.12.1	EPI_ISL_13429805	2022-06-09
ON849639.1	BA.2.12.1	ON849639.1	2022-06-08
ON852244.1	BA.2.12.1	ON852244.1	2022-06-07
ON853438.1	BA.2.12.1	ON853438.1	2022-06-14
ON846764.1	BA.5.2.1	ON846764.1	2022-06-08
ON844969.1	BA.2.12.1	ON844969.1	2022-06-07
EPI_ISL_13442709	BA.5.1	EPI_ISL_13442709	2022-06-16
ON882759.1	BA.2.12.1	ON882759.1	2022-06-10
ON884424.1	BA.4.1	ON884424.1	2022-06-14
ON871247.1	BA.5.1	ON871247.1	2022-06-07
ON874891.1	BA.2.12.1	ON874891.1	2022-06-10
ON861395.1	BA.5.5	ON861395.1	2022-06-15
ON867777.1	BA.2.12.1	ON867777.1	2022-06-09
EPI_ISL_13506848	BA.2.12.1	EPI_ISL_13506848	2022-06-03
EPI_ISL_13466393	BA.5.1	EPI_ISL_13466393	2022-06-20
EPI_ISL_13470786	BF.1	EPI_ISL_13470786	2022-06-18
EPI_ISL_13477282	BA.5.1	EPI_ISL_13477282	2022-06-13
EPI_ISL_13480079	BA.5.2	EPI_ISL_13480079	2022-06-12
EPI_ISL_13493298	BA.5.1	EPI_ISL_13493298	2022-06-12
EPI_ISL_13500235	BA.5.2	EPI_ISL_13500235	2022-06-17
EPI_ISL_13501031	BA.5.2.1	EPI_ISL_13501031	2022-06-21
ON894691.1	BA.4.4	ON894691.1	2022-06-12
ON896311.1	BA.2.12.1	ON896311.1	2022-06-16
ON898823.1	BA.5.1	ON898823.1	2022-06-17
ON901577.1	BA.2.12.1	ON901577.1	2022-06-02
ON906881.1	BA.2.12.1	ON906881.1	2022-06-12
EPI_ISL_13444324	BA.5.1	EPI_ISL_13444324	2022-06-17
EPI_ISL_13455893	BA.2.3	EPI_ISL_13455893	2022-06-01
EPI_ISL_13513684	BA.2.3.1	EPI_ISL_13513684	2022-06-08
EPI_ISL_13518113	BA.5.2	EPI_ISL_13518113	2022-06-14
EPI_ISL_13521475	BA.2.78	EPI_ISL_13521475	2022-06-17
EPI_ISL_13534952	BA.5.5	EPI_ISL_13534952	2022-06-20
EPI_ISL_13538553	BA.2.12.1	EPI_ISL_13538553	2022-06-09
EPI_ISL_13553402	BA.2.12.1	EPI_ISL_13553402	2022-06-08
EPI_ISL_13555172	BA.2.12.1	EPI_ISL_13555172	2022-06-09
EPI_ISL_13558078	BA.2.12.1	EPI_ISL_13558078	2022-06-04
EPI_ISL_13463512	BA.2	EPI_ISL_13463512	2022-06-05
EPI_ISL_13566209	BA.5.1	EPI_ISL_13566209	2022-06-24
EPI_ISL_13568521	BA.2	EPI_ISL_13568521	2022-06-23
EPI_ISL_13571692	BA.2.65	EPI_ISL_13571692	2022-06-08
EPI_ISL_13573910	BA.5.1	EPI_ISL_13573910	2022-06-26
EPI_ISL_13577240	BA.5.5	EPI_ISL_13577240	2022-06-15
EPI_ISL_13587983	BA.5.6	EPI_ISL_13587983	2022-06-03
EPI_ISL_13586864	BA.2.12.1	EPI_ISL_13586864	2022-06-10
EPI_ISL_13603756	BA.5.1	EPI_ISL_13603756	2022-06-21
EPI_ISL_13608605	BA.4.1	EPI_ISL_13608605	2022-06-27
EPI_ISL_13580535	BA.5.1	EPI_ISL_13580535	2022-06-16
EPI_ISL_13635997	BA.5	EPI_ISL_13635997	2022-06-18
EPI_ISL_13641879	BA.2.12.1	EPI_ISL_13641879	2022-06-12
EPI_ISL_13643986	BA.4.1	EPI_ISL_13643986	2022-06-16
ON949151.1	BA.2.9	ON949151.1	2022-06-24
ON940719.1	BA.2.12.1	ON940719.1	2022-06-21
EPI_ISL_13613496	BA.2	EPI_ISL_13613496	2022-06-27
EPI_ISL_13693206	-	EPI_ISL_13693206	2022-06-29
EPI_ISL_13639401	BA.5.1	EPI_ISL_13639401	2022-06-13
EPI_ISL_13652609	BA.2.3	EPI_ISL_13652609	2022-06-02
EPI_ISL_13613634	BA.4	EPI_ISL_13613634	2022-06-27
ON945817.1	BA.4.1.1	ON945817.1	2022-06-17
